업체명,맛,양,배달,주문메뉴,상세리뷰
규리네과일가게-종로점,5,5,5,"
            손질 하우스 꿀수박/1(사이즈 선택(400g)),규리네 6종 과일도시락/1
          ","너무너무 맛았어요~ 순식간에 순사했어요
무조건 주문하세요 강츄 !!! 단골 단골하세요 🥰🥰🥰"
규리네과일가게-종로점,5,5,5,"
            손질 꿀자몽/1(사이즈 선택(반개)),손질 허니듀멜론 반통/1
          ","맛있어요 😊 메론, 꿀자몽, 서비스로 주신 방울토마토랑 포도, 요거트까지 다~~~ 맛있게 먹었어요. 자몽이 원래 이렇게 맛있는 과일이었나요?? 완전 꿀이에요!!"
규리네과일가게-종로점,5,5,5,"
            손질 하우스 꿀수박/1(사이즈 선택(400g)),규리네 9종 고급 과일도시락/1
          ","첫주문!!! 너무너무 맛있어요
깔끔하고 신선하고 빠른 배달까지~
단골 할께요^^*
코로나로 힘든시기 사장님 대박나세요^^*"
규리네과일가게-종로점,5,5,5,"
            규리네 9종 고급 과일도시락/1
          ",사이즈도 딱맞고 너무좋네요. 토마토 키위 가지포도 샤인머스캣 맛있었습니다. 나중에또주문 할께요~
규리네과일가게-종로점,5,5,5,"
            손질 하우스 꿀수박/1(사이즈 선택(400g)),손질 멜론/1(사이즈 선택(1／4),메뉴 추가 선택(요거트 추가))
          ",수박이랑 메론 맛있어요!
규리네과일가게-종로점,5,5,5,"
            규리네 옛날 과일사라다 （샐러드）/1,스테비아 방울토마토/1(사이즈 선택(약250g))
          ",너무 맛있어서 혼자 다 먹었네요ㅋㅋ
규리네과일가게-종로점,5,5,5,"
            손질 하우스 꿀수박/1(사이즈 선택(400g)),규리네 6종 과일도시락/1
          ",대체로 다 맛있고 싱싱해요 손질 깨끗하게 돼 있어서 좋았어요!! 키위가 약간 퍼석해서 좀 아쉬웠지만 다른 과일 넘 맛있어서 괜찮았어요 수박은 철도 지났는데 꽤 먹을만 했습니다 오늘 또 주문했어요ㅋㅋ 자주 시킬게용
규리네과일가게-종로점,5,5,5,"
            규리네 6종 과일도시락/1,스테비아 방울토마토/1(사이즈 선택(약250g))
          ",진짜여기 정말 넘 좋아해요 흐긓그르프ㅡㄹ규ㅠㅠㅠㅠㅠㅠㅠㅠㅠ 동네가달라서 종로올때마다 시키는곳 맛도 서비스도 최상 배달도 빠르고  사장님 번창하세요~~~~
규리네과일가게-종로점,5,5,5,"
            규리네 6종 과일도시락/1,규리네 옛날 과일사라다 （샐러드）/1
          ",오랜만에 옛날사라다 먹어서 좋았어요
규리네과일가게-종로점,5,5,5,"
            규리네 6종 과일도시락/6
          ","맛있고 신선한 과일로 준비해주셔서 받은신 분이 너무 흡족해하셨네요~
선물로 보내준 저도 기분이 좋아요~.
감사합니다.^^"
