,업체명,날짜,맛,양,배달,주문메뉴,상세리뷰
715,커피나인-이태원점,2021년 2월 14일,5,5,5,"
            아메리카노/1(메뉴 선택(이태원（진한,긴여운,다크초콜릿）),HOT or ICE 선택(ICE),추가 선택(설탕시럽 추가,덜달게,얼음조금)),더치커피 케냐/1(HOT or ICE 선택(ICE),추가 선택(얼음조금))
          ",커피항상잘마시고있습니다
716,커피나인-이태원점,2021년 2월 12일,5,5,5,"
            아메리카노/2(메뉴 선택(이태원（진한,긴여운,다크초콜릿）),HOT or ICE 선택(ICE),추가 선택(설탕시럽 추가))
          ",이번에도 안전하게 배달됬고 맛있었습니다~
717,커피나인-이태원점,2021년 2월 10일,5,5,5,"
            아메리카노/1(메뉴 선택(이태원（진한,긴여운,다크초콜릿）),HOT or ICE 선택(ICE)),바닐라 라떼/1(메뉴 선택(이태원（진한,긴여운,다크초콜릿）),HOT or ICE 선택(ICE))
          ",대! 조ㄴ맛!!!!!!!!!!!!👍👍👍👍👍
718,커피나인-이태원점,2021년 2월 10일,5,5,5,"
            아메리카노/1(메뉴 선택(이태원（진한,긴여운,다크초콜릿）),HOT or ICE 선택(ICE),추가 선택(얼음조금)),아메리카노/1(메뉴 선택(이태원（진한,긴여운,다크초콜릿）),HOT or ICE 선택(ICE),추가 선택(샷추가))
          ",항상 시켜마시고 있어요
719,커피나인-이태원점,2021년 2월 8일,5,5,5,"
            아메리카노/1(메뉴 선택(코코나인（고소함,부드러운,베리류의산미）),HOT or ICE 선택(ICE)),바닐라 라떼/1(메뉴 선택(코코나인（고소함,부드러운,베리류의산미）),HOT or ICE 선택(ICE))
          ",커피 두잔에도 배달해주는 카페 최고에요
720,커피나인-이태원점,2021년 2월 8일,5,5,5,"
            아메리카노/1(메뉴 선택(코코나인（고소함,부드러운,베리류의산미）),HOT or ICE 선택(HOT)),바닐라 라떼/1(메뉴 선택(코코나인（고소함,부드러운,베리류의산미）),HOT or ICE 선택(ICE))
          ",배달이 무료라서 자주 이용하고 있습니다
721,커피나인-이태원점,2021년 2월 7일,5,5,5,"
            라떼/1(메뉴 선택(코코나인（고소함,부드러운,베리류의산미）),HOT or ICE 선택(ICE)),나인스쿠키/1(쿠키 선택(더블초콜렛 칩 쿠키))
          ",배달비 무료에 커피도 맛있고 또 시켜먹을게요^^
722,커피나인-이태원점,2021년 2월 6일,5,5,5,"
            아메리카노/1(메뉴 선택(코코나인（고소함,부드러운,베리류의산미）),HOT or ICE 선택(HOT),추가 선택(설탕시럽 추가)),라떼/1(메뉴 선택(코코나인（고소함,부드러운,베리류의산미）),HOT or ICE 선택(HOT),추가 선택(연하게))
          ",매우 만족합니다 ^^
723,커피나인-이태원점,2021년 2월 6일,5,5,5,"
            라떼/1(메뉴 선택(코코나인（고소함,부드러운,베리류의산미）),HOT or ICE 선택(HOT)),죠리퐁라떼/1(추가 선택(덜달게))
          ",저렴한가격에 빠른배달 감사해요. 많이 파세요😍
724,커피나인-이태원점,2021년 2월 4일,4,4,4,"
            아메리카노/1(메뉴 선택(이태원（진한,긴여운,다크초콜릿）),HOT or ICE 선택(ICE),추가 선택(샷추가,얼음조금)),아메리카노/1(메뉴 선택(이태원（진한,긴여운,다크초콜릿）),HOT or ICE 선택(ICE),추가 선택(샷추가))
          ",항상 먹고일어요 맛있어요
725,커피나인-이태원점,2021년 2월 4일,5,5,5,"
            아메리카노/1(메뉴 선택(코코나인（고소함,부드러운,베리류의산미）),HOT or ICE 선택(ICE)),아메리카노/1(메뉴 선택(코코나인（고소함,부드러운,베리류의산미）),HOT or ICE 선택(HOT))
          ",이보다 더 좋을 순 없다
726,커피나인-이태원점,2021년 2월 2일,5,5,5,"
            아메리카노/1(메뉴 선택(코코나인（고소함,부드러운,베리류의산미）),HOT or ICE 선택(ICE)),아메리카노/1(메뉴 선택(이태원（진한,긴여운,다크초콜릿）),HOT or ICE 선택(ICE))
          ",커피 두잔만 시켰는데 멀리서 빠른배송 감사드립니다
727,커피나인-이태원점,2021년 2월 2일,5,5,5,"
            라떼/2(메뉴 선택(이태원（진한,긴여운,다크초콜릿）),HOT or ICE 선택(HOT))
          ",중독될 것 같은 맛있는 커피에요 잘마셨어요^^
728,커피나인-이태원점,2021년 2월 1일,5,5,5,"
            바닐라 라떼/1(메뉴 선택(이태원（진한,긴여운,다크초콜릿）),HOT or ICE 선택(ICE),추가 선택(얼음조금)),나인스쿠키/1(쿠키 선택(초콜렛 칩 월넛 쿠키))
          ",배달도 빠르고 가격도 착한데 맛도있네요👍
729,커피나인-이태원점,2021년 1월 31일,5,5,5,"
            라떼/1(메뉴 선택(이태원（진한,긴여운,다크초콜릿）),HOT or ICE 선택(HOT)),나인스쿠키/1(쿠키 선택(더블초콜렛 칩 쿠키))
          ",단골될 것 같아요!!
730,커피나인-이태원점,2021년 1월 31일,4,4,4,"
            아메리카노/1(메뉴 선택(이태원（진한,긴여운,다크초콜릿）),HOT or ICE 선택(ICE),추가 선택(샷추가,얼음조금)),아메리카노/1(메뉴 선택(이태원（진한,긴여운,다크초콜릿）),HOT or ICE 선택(ICE),추가 선택(샷추가))
          ",5번째 시키네요 단골!
731,커피나인-이태원점,2021년 1월 29일,4,5,5,"
            라떼/1(메뉴 선택(이태원（진한,긴여운,다크초콜릿）),HOT or ICE 선택(HOT),추가 선택(샷추가)),돌체라떼/1(메뉴 선택(이태원（진한,긴여운,다크초콜릿）),HOT or ICE 선택(ICE),추가 선택(샷추가,설탕시럽 추가))
          ",핫/아이스 샷추가/안추가 체크 잘 부탁드립니다.포장이 튼튼합니다.감사합니다.
732,커피나인-이태원점,2021년 1월 29일,5,5,5,"
            아메리카노/1(메뉴 선택(이태원（진한,긴여운,다크초콜릿）),HOT or ICE 선택(ICE)),돌체라떼/1(메뉴 선택(이태원（진한,긴여운,다크초콜릿）),HOT or ICE 선택(ICE))
          ",잘마셨습니다.
733,커피나인-이태원점,2021년 1월 29일,5,5,5,"
            라떼/1(메뉴 선택(코코나인（고소함,부드러운,베리류의산미）),HOT or ICE 선택(HOT)),나인슈페너/1(HOT or ICE 선택(HOT))
          ","아인슈페너 시켰는데 녹지 않고 잘 왔어요
비쥬얼도 끝내주고 맛도  진짜 최고예요
하루에 커피 한잔만 먹으려고 하는데
여기서 주문하면 꼭 두잔 다 먹어버립니다
진심 라떼 고소하고 최고예요~~"
734,커피나인-이태원점,2021년 1월 28일,5,5,5,"
            라떼/1(메뉴 선택(코코나인（고소함,부드러운,베리류의산미）),HOT or ICE 선택(HOT)),돌체라떼/1(메뉴 선택(이태원（진한,긴여운,다크초콜릿）),HOT or ICE 선택(HOT))
          ","비회원으로 주문해마시다가 너무 맛있고 포장도 섬세하셔서 가입하고 또 주문했어요~
쿠키도 맛있네요! 다양하게 만들어주시면 좋겠어요~"
735,커피나인-이태원점,2021년 1월 27일,5,5,5,"
            아메리카노/1(메뉴 선택(이태원（진한,긴여운,다크초콜릿）),HOT or ICE 선택(HOT)),이태원/1
          ","배달부터 맛까지 만족입니다
사진은 잘못찍었네요"
736,커피나인-이태원점,2021년 1월 27일,5,5,5,"
            아메리카노/1(메뉴 선택(코코나인（고소함,부드러운,베리류의산미）),HOT or ICE 선택(ICE)),아메리카노/1(메뉴 선택(이태원（진한,긴여운,다크초콜릿）),HOT or ICE 선택(ICE),추가 선택(설탕시럽 추가))
          ","요청사항 잘챙겨주셔서 감사해요 ☺
시원하고 맛있는 커피마셨어요~"
737,커피나인-이태원점,2021년 1월 26일,4,4,5,"
            돌체라떼/1(메뉴 선택(코코나인（고소함,부드러운,베리류의산미）),HOT or ICE 선택(HOT),추가 선택(덜달게)),나인스쿠키/1(쿠키 선택(초콜렛 칩 월넛 쿠키))
          ",배달비 무료 이벤트 좋아요. 커피랑 쿠키도 맛있어요 추천
738,커피나인-이태원점,2021년 1월 26일,5,5,5,"
            나인은 못말려/1,나인스쿠키/3(쿠키 선택(더블초콜렛 칩 쿠키))
          ",배달도 빠르고 맛있게 잘먹었습니다!
739,커피나인-이태원점,2021년 1월 26일,5,5,5,"
            아메리카노/2(메뉴 선택(코코나인（고소함,부드러운,베리류의산미）),HOT or ICE 선택(ICE))
          ",이곳은 커피맛집 😀
740,커피나인-이태원점,2021년 1월 25일,5,5,4,"
            카푸치노/1(메뉴 선택(이태원（진한,긴여운,다크초콜릿）)),나인스쿠키/1(쿠키 선택(초콜렛 칩 월넛 쿠키))
          ",쿠키가 bbb 쵝오
741,커피나인-이태원점,2021년 1월 24일,3,3,2,"
            아메리카노/1(메뉴 선택(이태원（진한,긴여운,다크초콜릿）),HOT or ICE 선택(ICE),추가 선택(샷추가)),바닐라 라떼/1(메뉴 선택(이태원（진한,긴여운,다크초콜릿）),HOT or ICE 선택(ICE))
          ",커피가 오다가 흘렀나봐요
742,커피나인-이태원점,2021년 1월 23일,5,5,5,"
            돌체라떼/1(메뉴 선택(코코나인（고소함,부드러운,베리류의산미）),HOT or ICE 선택(ICE)),더치 캔/1(메뉴 선택(케냐))
          ","너무 맛있어요! 캔 포장도 너무 마음에 들구
다만 배달비가 무료라 사장님 남는게 있으실지..ㅜㅜ 커피는 너무 맛있어요 번창하세요~~"
743,커피나인-이태원점,2021년 1월 20일,4,3,5,"
            돌체라떼/1(메뉴 선택(이태원（진한,긴여운,다크초콜릿）),HOT or ICE 선택(HOT),추가 선택(덜달게)),나인스쿠키/1(쿠키 선택(초콜렛 칩 월넛 쿠키))
          ","커피도 쿠키도 맛 좋아요. 다만 양이 작네요. 사이즈업 옵션이 있었으면 좋겠어요. 쿠키는 처음보고 스콘이 왔나 했어요. 실수인 건지 원래 그런지, 두툼하구요. 속이 꽉차있네요. 초콜릿은 다크가 아닌 밀크초콜릿 같아요"
744,커피나인-이태원점,2021년 1월 19일,4,4,4,"
            아메리카노/1(메뉴 선택(이태원（진한,긴여운,다크초콜릿）),HOT or ICE 선택(ICE),추가 선택(샷추가,얼음조금)),아메리카노/1(메뉴 선택(이태원（진한,긴여운,다크초콜릿）),HOT or ICE 선택(ICE),추가 선택(샷추가))
          ",커피 맛있었어요 자주 시켜요
745,커피나인-이태원점,2021년 1월 19일,5,5,5,"
            라떼/1(메뉴 선택(코코나인（고소함,부드러운,베리류의산미）),HOT or ICE 선택(ICE),추가 선택(얼음조금)),라떼/1(메뉴 선택(코코나인（고소함,부드러운,베리류의산미）),HOT or ICE 선택(HOT)),나인스쿠키/1(쿠키 선택(초콜렛 칩 월넛 쿠키))
          ",배달빠르고 쿠키도 맛있고 라떼 진짜 맛있어요 좋아요!
746,커피나인-이태원점,2021년 1월 17일,5,5,5,"
            아메리카노/1(메뉴 선택(코코나인（고소함,부드러운,베리류의산미）),HOT or ICE 선택(ICE)),아메리카노/1(메뉴 선택(이태원（진한,긴여운,다크초콜릿）),HOT or ICE 선택(ICE))
          ",배달도 빠르고 커피맛도좋습니다
747,커피나인-이태원점,2021년 1월 17일,5,5,5,"
            아메리카노/1(메뉴 선택(이태원（진한,긴여운,다크초콜릿）),HOT or ICE 선택(ICE)),아메리카노/1(메뉴 선택(코코나인（고소함,부드러운,베리류의산미）),HOT or ICE 선택(ICE))
          ",역시 맛있어요 😀 커피 맛집 👍🏻
748,커피나인-이태원점,2021년 1월 16일,5,5,5,"
            돌체라떼/1(메뉴 선택(이태원（진한,긴여운,다크초콜릿）),HOT or ICE 선택(ICE),추가 선택(얼음조금)),나인스쿠키/1(쿠키 선택(초콜렛 칩 월넛 쿠키))
          ","쿠키가 진짜 맛잇엇어요! 커피도 딱 적당히 달구, 또 시킬 의향 있습니다~"
749,커피나인-이태원점,2021년 1월 15일,5,5,5,"
            아메리카노/1(메뉴 선택(이태원（진한,긴여운,다크초콜릿）),HOT or ICE 선택(ICE)),아메리카노/1(메뉴 선택(코코나인（고소함,부드러운,베리류의산미）),HOT or ICE 선택(ICE))
          ",커피 넘 맛있어용!
750,커피나인-이태원점,2021년 1월 15일,5,5,5,"
            아메리카노/1(메뉴 선택(이태원（진한,긴여운,다크초콜릿）),HOT or ICE 선택(ICE),추가 선택(설탕시럽 추가,얼음조금)),아메리카노/1(메뉴 선택(코코나인（고소함,부드러운,베리류의산미）),HOT or ICE 선택(ICE),추가 선택(설탕시럽 추가,얼음조금))
          ",커피향이 2원두 다 정말 좋네요 잘 마셨습니다!!
751,커피나인-이태원점,2021년 1월 14일,5,5,5,"
            돌체라떼/1(메뉴 선택(이태원（진한,긴여운,다크초콜릿）),HOT or ICE 선택(ICE),추가 선택(얼음조금)),바닐라 라떼/1(메뉴 선택(코코나인（고소함,부드러운,베리류의산미）),HOT or ICE 선택(ICE),추가 선택(얼음조금))
          ",배달도 빠르고 양도 많고 맛있었습니다! ㅎㅎㅎ
752,커피나인-이태원점,2021년 1월 11일,5,5,5,"
            돌체라떼/2(메뉴 선택(이태원（진한,긴여운,다크초콜릿）),HOT or ICE 선택(ICE))
          ",명성 그대로 노블레한 맛
753,커피나인-이태원점,2021년 1월 5일,5,5,5,"
            돌체라떼/1(메뉴 선택(이태원（진한,긴여운,다크초콜릿）),HOT or ICE 선택(ICE)),나인스쿠키/1(쿠키 선택(더블초콜렛 칩 쿠키))
          ",원두 깔끔하고 연유 묵직한 맛나요. 재주문의사 유.
754,커피나인-이태원점,2021년 1월 5일,5,5,5,"
            라떼/1(메뉴 선택(코코나인（고소함,부드러운,베리류의산미）),HOT or ICE 선택(HOT)),바닐라 라떼/1(메뉴 선택(코코나인（고소함,부드러운,베리류의산미）),HOT or ICE 선택(HOT))
          ",너무맛있어요 또 시킬게요
755,커피나인-이태원점,2021년 1월 5일,5,5,5,"
            돌체라떼/1(메뉴 선택(코코나인（고소함,부드러운,베리류의산미）),HOT or ICE 선택(HOT)),바닐라 라떼/1(메뉴 선택(코코나인（고소함,부드러운,베리류의산미）),HOT or ICE 선택(ICE))
          ",배달 와전 빠르고 커피도 맛있어요~~
756,커피나인-이태원점,2021년 1월 3일,5,5,5,"
            아메리카노/1(메뉴 선택(코코나인（고소함,부드러운,베리류의산미）),HOT or ICE 선택(ICE)),아메리카노/1(메뉴 선택(이태원（진한,긴여운,다크초콜릿）),HOT or ICE 선택(ICE))
          ",오 커피맛 지대로네여 배달도 빠르고 포장도 세심 👍🏻
757,커피나인-이태원점,2021년 1월 2일,5,5,5,"
            아메리카노/2(메뉴 선택(이태원（진한,긴여운,다크초콜릿）),HOT or ICE 선택(ICE)),라떼/1(메뉴 선택(코코나인（고소함,부드러운,베리류의산미）),HOT or ICE 선택(HOT))
          ",여기 커피가 제일 맛있어요
758,커피나인-이태원점,2021년 1월 2일,5,5,5,"
            아메리카노/1(메뉴 선택(코코나인（고소함,부드러운,베리류의산미）),HOT or ICE 선택(ICE)),아메리카노/1(메뉴 선택(이태원（진한,긴여운,다크초콜릿）),HOT or ICE 선택(ICE))
          ",아주 맛있었습니다 최고
759,커피나인-이태원점,2021년 1월 2일,5,5,5,"
            라떼/1(메뉴 선택(코코나인（고소함,부드러운,베리류의산미）),HOT or ICE 선택(HOT)),나인스쿠키/1(쿠키 선택(초콜렛 칩 월넛 쿠키))
          ",배달에 실수가 있었지만 따뜻하게 잘마셨습니다!! 빠른대응으로 다시가져가주신점 감사합니다.
